,model_uuid,model_path,ampl_version,model_type,dataset_key,features,splitter,model_score_type,feature_transform_type,model_choice_score,best_train_r2_score,best_train_rms_score,best_train_mae_score,best_train_num_compounds,best_valid_r2_score,best_valid_rms_score,best_valid_mae_score,best_valid_num_compounds,best_test_r2_score,best_test_rms_score,best_test_mae_score,best_test_num_compounds,rf_estimators,rf_max_features,rf_max_depth,max_epochs,best_epoch,learning_rate,layer_sizes,dropouts,xgb_gamma,xgb_learning_rate,model_parameters_dict,feat_parameters_dict
143,fc2819dd-15a8-4efb-b75e-3af7f716004a,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_fc2819dd-15a8-4efb-b75e-3af7f716004a.tar.gz,1.6.0,NN,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,rdkit_raw,scaffold,r2,normalization,-0.03140684527800652,-0.06529191325724337,1.8850611928494285,1.460967170748312,359,-0.03140684527800652,1.4528585307653419,1.1245753774184173,77,0.016148914423744998,1.6830331049005702,1.3575625620627834,78,,,,100.0,0.0,5.009577363821153e-06,"194,221,303","0.03,0.23,0.35",,,"{""best_epoch"": 0, ""dropouts"": [0.026962466343278948, 0.23135156568692264, 0.353690361356162], ""layer_sizes"": [194, 221, 303], ""learning_rate"": 5.009577363821153e-06, ""max_epochs"": 100}",{}
269,4e208eaa-5b1c-4ab5-8294-240da695d201,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_4e208eaa-5b1c-4ab5-8294-240da695d201.tar.gz,1.6.0,NN,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,ecfp,fingerprint,r2,normalization,-0.0363970469587076,0.45349017474444453,1.4954865550309993,1.2278863721304865,359,-0.0363970469587076,0.8175744929101104,0.6658362506523497,77,-0.48850536817066215,0.9266657246226062,0.7953568377466517,78,,,,30.0,29.0,5.790287261864072e-05,"136,177,20","0.18,0.19,0.34",,,"{""best_epoch"": 29, ""dropouts"": [0.18318496694723385, 0.1865345567919232, 0.3388833764004507], ""layer_sizes"": [136, 177, 20], ""learning_rate"": 5.790287261864072e-05, ""max_epochs"": 30}","{""ecfp_radius"": 2, ""ecfp_size"": 1024}"
338,4bde5b4c-d3f0-48f1-974c-04f5dcf44236,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_4bde5b4c-d3f0-48f1-974c-04f5dcf44236.tar.gz,1.6.0,NN,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,rdkit_raw,fingerprint,r2,normalization,-0.03741425902504947,0.8319927502985317,0.8291775538023194,0.679563293485056,359,-0.03741425902504947,0.8179756146032312,0.7209467123126163,77,0.0813591969045383,0.7279822039884425,0.6164729271405279,78,,,,30.0,2.0,0.0004699891310241461,"443,323,234","0.21,0.27,0.06",,,"{""best_epoch"": 2, ""dropouts"": [0.20877896411758035, 0.27225768190213334, 0.060238128445398914], ""layer_sizes"": [443, 323, 234], ""learning_rate"": 0.0004699891310241461, ""max_epochs"": 30}",{}
142,99856253-e059-4722-b538-6d42e7c7d7e9,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_99856253-e059-4722-b538-6d42e7c7d7e9.tar.gz,1.6.0,NN,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,rdkit_raw,scaffold,r2,normalization,-0.039357071233251384,-0.10633189673336396,1.9210287059671058,1.4834863567246548,359,-0.039357071233251384,1.4584471986673733,1.1165459325813045,77,-0.0034939945524112836,1.6997512250444053,1.3561764988967449,78,,,,100.0,0.0,2.9792143193908966e-06,"19,267,405","0.23,0.28,0.16",,,"{""best_epoch"": 0, ""dropouts"": [0.22676405114209866, 0.28449685451963186, 0.164898236806637], ""layer_sizes"": [19, 267, 405], ""learning_rate"": 2.9792143193908966e-06, ""max_epochs"": 100}",{}
350,9ae24895-35db-4d63-9bff-aa649ff204f4,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_9ae24895-35db-4d63-9bff-aa649ff204f4.tar.gz,1.6.0,NN,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,rdkit_raw,fingerprint,r2,normalization,-0.04158253729740524,0.5318522438713573,1.3841239991420942,1.1456715861675495,359,-0.04158253729740524,0.8196172596670007,0.6597805989426889,77,-0.13637083792039428,0.8096697932564814,0.6808973830503238,78,,,,30.0,3.0,0.0006982072398710316,"214,287,467","0.39,0.08,0.20",,,"{""best_epoch"": 3, ""dropouts"": [0.3867896305357157, 0.07722160055861696, 0.20309761928376402], ""layer_sizes"": [214, 287, 467], ""learning_rate"": 0.0006982072398710316, ""max_epochs"": 30}",{}
272,9297df19-3c0d-49cd-9f8a-140e4bf07776,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_9297df19-3c0d-49cd-9f8a-140e4bf07776.tar.gz,1.6.0,NN,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,ecfp,fingerprint,r2,normalization,-0.050224959040497286,0.30835182858211985,1.6823879240040316,1.3584939859815548,359,-0.050224959040497286,0.8230105793579765,0.6600999562560276,77,-0.3918557187290488,0.896076331340141,0.765427850433775,78,,,,30.0,29.0,2.0420200709649283e-05,"374,344,31","0.04,0.31,0.36",,,"{""best_epoch"": 29, ""dropouts"": [0.042656097428147355, 0.31046739540777596, 0.3571119200690811], ""layer_sizes"": [374, 344, 31], ""learning_rate"": 2.0420200709649283e-05, ""max_epochs"": 30}","{""ecfp_radius"": 2, ""ecfp_size"": 1024}"
230,a45c1836-bfb2-4fd3-a870-cff18b87189f,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_a45c1836-bfb2-4fd3-a870-cff18b87189f.tar.gz,1.6.0,NN,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,ecfp,scaffold,r2,normalization,-0.05339431681273843,-0.04089214809695707,1.8633481389000022,1.449582673019887,359,-0.05339431681273843,1.468262843742106,1.1583798685949391,77,0.0093190231233522,1.6888648068863983,1.3867216881580124,78,,,,30.0,0.0,1.1322366573947534e-06,"500,445,456","0.05,0.01,0.07",,,"{""best_epoch"": 0, ""dropouts"": [0.052526318957015095, 0.013052726925075399, 0.06971638455528342], ""layer_sizes"": [500, 445, 456], ""learning_rate"": 1.1322366573947534e-06, ""max_epochs"": 30}","{""ecfp_radius"": 2, ""ecfp_size"": 1024}"
314,e498b6bd-b836-447e-9cae-50140ae8357a,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_e498b6bd-b836-447e-9cae-50140ae8357a.tar.gz,1.6.0,xgboost,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,ecfp,fingerprint,r2,normalization,-0.05527460343295432,0.9387306531663631,0.5007317746983396,0.35881156916091306,359,-0.05527460343295432,0.8249867879451168,0.6878249169103247,77,-1.9592610929807335,1.3065906294619898,1.0658780025539225,78,,,,,,,,,0.0979332907143332,0.3230915049333056,"{""xgb_gamma"": 0.0979332907143332, ""xgb_learning_rate"": 0.3230915049333056}","{""ecfp_radius"": 2, ""ecfp_size"": 1024}"
345,d4de8fff-09ba-4363-b814-ac1c3ed5bbd6,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_d4de8fff-09ba-4363-b814-ac1c3ed5bbd6.tar.gz,1.6.0,NN,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,rdkit_raw,fingerprint,r2,normalization,-0.0609880914770522,0.7101395030869162,1.0891257899091307,0.9121501665659225,359,-0.0609880914770522,0.8272171028301045,0.7466587545217167,77,-0.4640760440348828,0.9190300550410884,0.8096975105702552,78,,,,30.0,3.0,0.00022307405565227944,"148,140,206","0.06,0.02,0.16",,,"{""best_epoch"": 3, ""dropouts"": [0.06487471567972306, 0.021732926423322498, 0.16248718902562687], ""layer_sizes"": [148, 140, 206], ""learning_rate"": 0.00022307405565227944, ""max_epochs"": 30}",{}
346,01adf6e7-d74e-47e4-9d71-4f07c64385bf,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_01adf6e7-d74e-47e4-9d71-4f07c64385bf.tar.gz,1.6.0,NN,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,rdkit_raw,fingerprint,r2,normalization,-0.06176408510046305,0.48070188869077723,1.4577796969826933,1.1999002503319478,359,-0.06176408510046305,0.8275195557383008,0.6532293517671709,77,-0.07692880311806327,0.7882090071066274,0.6569880941961365,78,,,,30.0,1.0,0.000192044752681874,"503,108,278","0.26,0.33,0.36",,,"{""best_epoch"": 1, ""dropouts"": [0.2627498062726872, 0.33067667110867893, 0.35569801304415266], ""layer_sizes"": [503, 108, 278], ""learning_rate"": 0.000192044752681874, ""max_epochs"": 30}",{}
326,84d6ce9a-e391-46b1-a659-bde0d1444a5b,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_84d6ce9a-e391-46b1-a659-bde0d1444a5b.tar.gz,1.6.0,NN,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,rdkit_raw,fingerprint,r2,normalization,-0.06921685968050961,0.7183251730049397,1.0736371831384124,0.819489169749457,359,-0.06921685968050961,0.8304187553567433,0.7393103619665921,77,0.14066702749761606,0.7040907439090167,0.5997516234737333,78,,,,30.0,1.0,0.0005378966532982372,"250,205,315","0.16,0.17,0.23",,,"{""best_epoch"": 1, ""dropouts"": [0.1585026655621623, 0.16570861622598737, 0.23418033225580925], ""layer_sizes"": [250, 205, 315], ""learning_rate"": 0.0005378966532982372, ""max_epochs"": 30}",{}
120,f1c0c1bc-2db9-4874-8a7b-0f7ca44a030d,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_f1c0c1bc-2db9-4874-8a7b-0f7ca44a030d.tar.gz,1.6.0,NN,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,rdkit_raw,scaffold,r2,normalization,-0.07779131315500898,-0.07737050257901767,1.8957177570183952,1.475042676517962,359,-0.07779131315500898,1.485168271386244,1.1712476303253387,77,-0.01660901893282185,1.71082249927891,1.401773523609616,78,,,,30.0,0.0,6.720402420527926e-06,"69,476,125","0.12,0.34,0.13",,,"{""best_epoch"": 0, ""dropouts"": [0.11764845401225249, 0.3361345617982199, 0.1260814991361933], ""layer_sizes"": [69, 476, 125], ""learning_rate"": 6.720402420527926e-06, ""max_epochs"": 30}",{}
358,6f373210-5910-41a1-9d99-9efda0b7d48a,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_6f373210-5910-41a1-9d99-9efda0b7d48a.tar.gz,1.6.0,xgboost,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,rdkit_raw,fingerprint,r2,normalization,-0.08874539046484053,0.9346118436576237,0.5172887958920664,0.4018502664288369,359,-0.08874539046484053,0.8379679625905013,0.6688714620670713,77,-0.25116114786862576,0.8495804731890796,0.6898353050892804,78,,,,,,,,,0.16745662315393597,0.02311649441539365,"{""xgb_gamma"": 0.16745662315393597, ""xgb_learning_rate"": 0.02311649441539365}",{}
232,afd5a15b-9f6e-4ffe-bdc4-e3ef1a2889ab,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_afd5a15b-9f6e-4ffe-bdc4-e3ef1a2889ab.tar.gz,1.6.0,NN,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,ecfp,scaffold,r2,normalization,-0.09417232317316282,0.07891664291260525,1.7528332597124783,1.4009633556255827,359,-0.09417232317316282,1.4964120118990074,1.240625310563945,77,0.032853474844646624,1.6686840387123265,1.4328593019675584,78,,,,30.0,29.0,2.3423405002611437e-05,"110,375,23","0.37,0.28,0.21",,,"{""best_epoch"": 29, ""dropouts"": [0.37046458075387245, 0.28476629101854967, 0.21036038560134124], ""layer_sizes"": [110, 375, 23], ""learning_rate"": 2.3423405002611437e-05, ""max_epochs"": 30}","{""ecfp_radius"": 2, ""ecfp_size"": 1024}"
121,39ce3675-9e7f-4019-b9aa-3d5219aa004e,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_39ce3675-9e7f-4019-b9aa-3d5219aa004e.tar.gz,1.6.0,NN,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,rdkit_raw,scaffold,r2,normalization,-0.09808031508796744,-0.046190340277511455,1.8680843864103014,1.4647226992939717,359,-0.09808031508796744,1.499081954061612,1.2063220866237565,77,-0.019067494474380497,1.7128898995282889,1.428966541564214,78,,,,30.0,0.0,1.7253945072040897e-06,"234,509,75","0.08,0.24,0.03",,,"{""best_epoch"": 0, ""dropouts"": [0.07672715941429123, 0.23518925991264333, 0.03341301287685736], ""layer_sizes"": [234, 509, 75], ""learning_rate"": 1.7253945072040897e-06, ""max_epochs"": 30}",{}
104,dcef8c38-0997-41ae-ba3a-e7171f0e1937,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_dcef8c38-0997-41ae-ba3a-e7171f0e1937.tar.gz,1.6.0,NN,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,rdkit_raw,scaffold,r2,normalization,-0.09999619489988909,-0.05396311589305358,1.8750111042897952,1.4678191633509314,359,-0.09999619489988909,1.5003891486013317,1.2035524378615918,77,-0.022665841137223586,1.7159113580430134,1.426854520734357,78,,,,30.0,0.0,1.353253529860942e-06,"380,284,72","0.22,0.08,0.38",,,"{""best_epoch"": 0, ""dropouts"": [0.21913621432432817, 0.08124642561586888, 0.3766081872732859], ""layer_sizes"": [380, 284, 72], ""learning_rate"": 1.353253529860942e-06, ""max_epochs"": 30}",{}
244,aed73ab2-bd04-4ad0-9741-3a12f5b0c940,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_aed73ab2-bd04-4ad0-9741-3a12f5b0c940.tar.gz,1.6.0,RF,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,rdkit_raw,fingerprint,r2,normalization,-0.10494747916124658,0.9800312950067278,0.2858633483382018,0.21668112222788732,359,-0.10494747916124658,0.8441800178064532,0.7102500729014105,77,-0.2897594649045463,0.8625857095071072,0.6991639164705558,78,476.0,62.0,19.0,,,,,,,,"{""rf_estimators"": 476, ""rf_max_depth"": 19, ""rf_max_features"": 62}",{}
157,4fb3dba2-bbb5-4aea-a582-5769db107ff0,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_4fb3dba2-bbb5-4aea-a582-5769db107ff0.tar.gz,1.6.0,NN,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,rdkit_raw,scaffold,r2,normalization,-0.11082088405214185,-0.043333759494034174,1.8655322783485035,1.4658836970491547,359,-0.11082088405214185,1.5077534856168504,1.2185848000781099,77,-0.023144276097349037,1.716312689521423,1.4359693145262766,78,,,,100.0,0.0,2.6663399117219442e-06,"318,49,76","0.06,0.15,0.06",,,"{""best_epoch"": 0, ""dropouts"": [0.06198947111556139, 0.14605667232696318, 0.05801530931770249], ""layer_sizes"": [318, 49, 76], ""learning_rate"": 2.6663399117219442e-06, ""max_epochs"": 100}",{}
318,b21334fc-2cda-42b1-bafe-c19fa7080a61,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_b21334fc-2cda-42b1-bafe-c19fa7080a61.tar.gz,1.6.0,xgboost,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,ecfp,fingerprint,r2,normalization,-0.11442693580349395,0.9262120557570503,0.5495107985945544,0.41623222303016993,359,-0.11442693580349395,0.8477934374378496,0.7200340760281967,77,-1.6404365298327792,1.2342006287455,1.0091607235777629,78,,,,,,,,,0.19549925388977832,0.2784650696463766,"{""xgb_gamma"": 0.19549925388977832, ""xgb_learning_rate"": 0.2784650696463766}","{""ecfp_radius"": 2, ""ecfp_size"": 1024}"
354,a7d25049-b53d-4487-9f04-875af1a64e87,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_a7d25049-b53d-4487-9f04-875af1a64e87.tar.gz,1.6.0,xgboost,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,rdkit_raw,fingerprint,r2,normalization,-0.11723843533925038,0.9367107251550204,0.5089189068523298,0.39171425345255795,359,-0.11723843533925038,0.8488621792916219,0.6867262973349246,77,-0.24899818524372996,0.8488457933679912,0.6868888426519983,78,,,,,,,,,0.23457667288728953,0.02735142981132411,"{""xgb_gamma"": 0.23457667288728953, ""xgb_learning_rate"": 0.02735142981132411}",{}
340,3b2fd194-15f7-4859-ac75-273f6cf7557f,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_3b2fd194-15f7-4859-ac75-273f6cf7557f.tar.gz,1.6.0,NN,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,rdkit_raw,fingerprint,r2,normalization,-0.11870342539663703,-0.15350756777831998,2.172669910862768,1.7319461746759972,359,-0.11870342539663703,0.8494185364746847,0.6516879912805791,77,-0.26358352124420126,0.8537876605627331,0.7159242520108764,78,,,,30.0,0.0,5.624620588508857e-06,"370,53,100","0.08,0.03,0.11",,,"{""best_epoch"": 0, ""dropouts"": [0.08094887720827267, 0.030847647004872948, 0.10803089877583748], ""layer_sizes"": [370, 53, 100], ""learning_rate"": 5.624620588508857e-06, ""max_epochs"": 30}",{}
308,b395a726-6c72-4d12-ab46-eed12dd8b168,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_b395a726-6c72-4d12-ab46-eed12dd8b168.tar.gz,1.6.0,xgboost,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,ecfp,fingerprint,r2,normalization,-0.11998855479835702,0.8982332799379105,0.6453367752110701,0.5089922196468613,359,-0.11998855479835702,0.8499062883616583,0.7216841915042298,77,-1.2975923803189797,1.1512890875054687,0.9504881739762221,78,,,,,,,,,0.5926086888742833,0.28633610531046727,"{""xgb_gamma"": 0.5926086888742833, ""xgb_learning_rate"": 0.28633610531046727}","{""ecfp_radius"": 2, ""ecfp_size"": 1024}"
294,779598e9-0525-4742-9f29-ace1363bbb13,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_779598e9-0525-4742-9f29-ace1363bbb13.tar.gz,1.6.0,xgboost,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,ecfp,fingerprint,r2,normalization,-0.1244750406139401,0.8929993979193873,0.6617236194255769,0.5247232492784715,359,-0.1244750406139401,0.8516068778312946,0.7206987536018864,77,-1.572280538995257,1.2181676528512695,0.9931788065427537,78,,,,,,,,,0.7374412492411012,0.15452418728790007,"{""xgb_gamma"": 0.7374412492411012, ""xgb_learning_rate"": 0.15452418728790007}","{""ecfp_radius"": 2, ""ecfp_size"": 1024}"
276,e70bb98f-2587-4c7b-95ab-97372166dcba,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_e70bb98f-2587-4c7b-95ab-97372166dcba.tar.gz,1.6.0,xgboost,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,ecfp,fingerprint,r2,normalization,-0.1325016921130424,0.9200352278164501,0.5720485353308562,0.4386027383043424,359,-0.1325016921130424,0.8546409143601237,0.7244723634308057,77,-1.6701712617240947,1.2411305215055768,1.0058868484329873,78,,,,,,,,,0.24001101002454478,0.041067390445244906,"{""xgb_gamma"": 0.24001101002454478, ""xgb_learning_rate"": 0.041067390445244906}","{""ecfp_radius"": 2, ""ecfp_size"": 1024}"
278,41cb25b4-2096-4a3f-b55f-030fc8d5e87d,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_41cb25b4-2096-4a3f-b55f-030fc8d5e87d.tar.gz,1.6.0,xgboost,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,ecfp,fingerprint,r2,normalization,-0.1325729533469271,0.9158906194275186,0.5866860247136874,0.45235981123901325,359,-0.1325729533469271,0.8546678025354274,0.7151544905417562,77,-1.2880901267550042,1.1489059025083985,0.931388735104182,78,,,,,,,,,0.23156399620133464,0.02914662330705567,"{""xgb_gamma"": 0.23156399620133464, ""xgb_learning_rate"": 0.02914662330705567}","{""ecfp_radius"": 2, ""ecfp_size"": 1024}"
246,16d306d3-acf6-49d9-ab84-35f05bc0f9b2,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_16d306d3-acf6-49d9-ab84-35f05bc0f9b2.tar.gz,1.6.0,RF,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,rdkit_raw,fingerprint,r2,normalization,-0.13298323746452456,0.9808271776798039,0.2801086688230273,0.2126741456375406,359,-0.13298323746452456,0.8548225938329045,0.7174731128491879,77,-0.14645283896406602,0.8132535994199789,0.6589091323751752,78,454.0,132.0,23.0,,,,,,,,"{""rf_estimators"": 454, ""rf_max_depth"": 23, ""rf_max_features"": 132}",{}
331,0a90a903-0be1-444e-924d-f5df26be7273,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_0a90a903-0be1-444e-924d-f5df26be7273.tar.gz,1.6.0,NN,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,rdkit_raw,fingerprint,r2,normalization,-0.13723285048793032,-0.15347237974098848,2.1726367716900725,1.736157951716224,359,-0.13723285048793032,0.8564242350200924,0.6505244154687089,77,-0.22872976512385312,0.8419301972839389,0.7024187766772192,78,,,,30.0,0.0,8.60971235298983e-06,"29,113,135","0.20,0.14,0.18",,,"{""best_epoch"": 0, ""dropouts"": [0.20047381720975088, 0.14157992952219575, 0.1820205069007991], ""layer_sizes"": [29, 113, 135], ""learning_rate"": 8.60971235298983e-06, ""max_epochs"": 30}",{}
251,750d797a-d6a5-4ee4-8c68-dedd30568585,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_750d797a-d6a5-4ee4-8c68-dedd30568585.tar.gz,1.6.0,RF,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,rdkit_raw,fingerprint,r2,normalization,-0.13799947165974835,0.9798444220117095,0.2871978299973363,0.21760391003444327,359,-0.13799947165974835,0.8567128488867382,0.7108459687938284,77,-0.23832415873597146,0.8452108626266849,0.6775078615803342,78,83.0,78.0,19.0,,,,,,,,"{""rf_estimators"": 83, ""rf_max_depth"": 19, ""rf_max_features"": 78}",{}
250,6e7b70ff-e067-4af8-ba73-b1eceb25d3a2,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_6e7b70ff-e067-4af8-ba73-b1eceb25d3a2.tar.gz,1.6.0,RF,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,rdkit_raw,fingerprint,r2,normalization,-0.13848025457733537,0.9421833945123226,0.48641820503186606,0.3824631847185242,359,-0.13848025457733537,0.8568938021377088,0.7345072556683042,77,-0.22493078552981305,0.8406276522425764,0.6943649162542844,78,416.0,36.0,6.0,,,,,,,,"{""rf_estimators"": 416, ""rf_max_depth"": 6, ""rf_max_features"": 36}",{}
309,0c26cd1f-5f45-42a6-b32e-3a35c5497eed,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_0c26cd1f-5f45-42a6-b32e-3a35c5497eed.tar.gz,1.6.0,xgboost,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,ecfp,fingerprint,r2,normalization,-0.13899404006637694,0.9032889435958584,0.6291027584417974,0.49543304836580315,359,-0.13899404006637694,0.8570871344064782,0.718291024585457,77,-1.538233443351909,1.2100788716309132,0.9910615762790567,78,,,,,,,,,0.5351182049089105,0.2578372166082859,"{""xgb_gamma"": 0.5351182049089105, ""xgb_learning_rate"": 0.2578372166082859}","{""ecfp_radius"": 2, ""ecfp_size"": 1024}"
245,1cbb2412-693f-4918-aeed-c21e183da0ba,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_1cbb2412-693f-4918-aeed-c21e183da0ba.tar.gz,1.6.0,RF,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,rdkit_raw,fingerprint,r2,normalization,-0.14097877011209348,0.9798455026251826,0.2871901310366675,0.21414015298959316,359,-0.14097877011209348,0.8578335589374446,0.7144521430155332,77,-0.29144945708345027,0.8631506543369221,0.6946936021821032,78,303.0,144.0,21.0,,,,,,,,"{""rf_estimators"": 303, ""rf_max_depth"": 21, ""rf_max_features"": 144}",{}
